﻿Group;Merchant;Login ID;Member ID;Date;Type;Pay Method;Currency;Amount;Fee;Ticket #;Status;Approval Remark
RP1M (G109);RP1M (161);kinglynx;23196@161;04/08/2026 19:45;Deposit;QRIS IM;IDR;60;0;784386865;Approved;
RP1M (G109);RP1M (161);Suhuslot99;25319@161;04/08/2026 20:10;Deposit;QRIS IM;IDR;35;0;784398770;Approved;
RP1M (G109);RP1M (161);riaadi99;40514@161;04/08/2026 20:16;Deposit;QRIS IM;IDR;48;0;784401677;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/08/2026 21:12;Deposit;QRIS IM;IDR;125;0;784430897;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/08/2026 21:32;Deposit;QRIS IM;IDR;500;0;784442812;Approved;
RP1M (G109);RP1M (161);Kuaci123;37225@161;04/08/2026 21:39;Deposit;QRIS IM;IDR;100;0;784446997;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/08/2026 22:11;Deposit;QRIS IM;IDR;125;0;784465849;Approved;
RP1M (G109);RP1M (161);G4tok;42043@161;04/08/2026 23:17;Deposit;QRIS IM;IDR;27;0;784507922;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 00:02;Deposit;QRIS IM;IDR;500;0;784538504;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 00:20;Deposit;QRIS IM;IDR;500;0;784550131;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/09/2026 00:21;Deposit;QRIS IM;IDR;125;0;784550962;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/09/2026 00:24;Deposit;QRIS IM;IDR;69;0;784553233;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 00:27;Deposit;QRIS IM;IDR;500;0;784555570;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 00:36;Deposit;QRIS IM;IDR;1000;0;784561581;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 00:49;Deposit;QRIS IM;IDR;1000;0;784570615;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 01:18;Deposit;QRIS IM;IDR;1000;0;784589773;Approved;
RP1M (G109);RP1M (161);Irwan1708;41962@161;04/09/2026 01:24;Deposit;QRIS IM;IDR;100;0;784594047;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 01:52;Deposit;QRIS IM;IDR;1000;0;784611853;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/09/2026 02:09;Deposit;QRIS IM;IDR;500;0;784622116;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/09/2026 03:56;Deposit;QRIS IM;IDR;400;0;784673958;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/09/2026 04:02;Deposit;QRIS IM;IDR;500;0;784676545;Approved;
RP1M (G109);RP1M (161);G4tok;42043@161;04/09/2026 05:56;Deposit;QRIS IM;IDR;50;0;784710384;Approved;
RP1M (G109);RP1M (161);ERIKSUDARTa;25225@161;04/09/2026 09:03;Deposit;QRIS IM;IDR;150;0;784746673;Approved;
RP1M (G109);RP1M (161);miki888;17880@161;04/09/2026 09:14;Deposit;QRIS IM;IDR;500;0;784749291;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 10:14;Deposit;QRIS IM;IDR;1000;0;784763875;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 10:23;Deposit;QRIS IM;IDR;1200;0;784766112;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 10:34;Deposit;QRIS IM;IDR;1000;0;784769267;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 10:48;Deposit;QRIS IM;IDR;1000;0;784773061;Approved;
RP1M (G109);RP1M (161);maxwin8888;42046@161;04/09/2026 11:00;Deposit;QRIS IM;IDR;500;0;784776430;Approved;
RP1M (G109);RP1M (161);jataintan;19067@161;04/09/2026 11:26;Deposit;QRIS IM;IDR;800;0;784783900;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/09/2026 11:38;Deposit;QRIS IM;IDR;500;0;784787641;Approved;
RP1M (G109);RP1M (161);Yuki27;42930@161;04/09/2026 11:40;Deposit;QRIS IM;IDR;500;0;784788108;Approved;
